date,fuel_type,price_npr,source
2025-12-04,lpg,2050,NOC historical seed
2025-12-04,petrol,217,NOC historical seed
2025-12-05,diesel,225,NOC historical seed
2025-12-05,kerosene,205,NOC historical seed
2025-12-05,lpg,2050,NOC historical seed
2025-12-05,petrol,217,NOC historical seed
2025-12-06,diesel,225,NOC historical seed
2025-12-06,kerosene,205,NOC historical seed
2025-12-06,lpg,2050,NOC historical seed
2025-12-06,petrol,217,NOC historical seed
2025-12-07,diesel,225,NOC historical seed
2025-12-07,kerosene,205,NOC historical seed
2025-12-07,lpg,2050,NOC historical seed
2025-12-07,petrol,217,NOC historical seed
2025-12-08,diesel,225,NOC historical seed
2025-12-08,kerosene,205,NOC historical seed
2025-12-08,lpg,2050,NOC historical seed
2025-12-08,petrol,217,NOC historical seed
2025-12-09,diesel,225,NOC historical seed
2025-12-09,kerosene,205,NOC historical seed
2025-12-09,lpg,2050,NOC historical seed
2025-12-09,petrol,217,NOC historical seed
2025-12-10,diesel,225,NOC historical seed
2025-12-10,kerosene,205,NOC historical seed
2025-12-10,lpg,2050,NOC historical seed
2025-12-10,petrol,217,NOC historical seed
2025-12-11,diesel,225,NOC historical seed
2025-12-11,kerosene,205,NOC historical seed
2025-12-11,lpg,2050,NOC historical seed
2025-12-11,petrol,217,NOC historical seed
2025-12-12,diesel,225,NOC historical seed
2025-12-12,kerosene,205,NOC historical seed
2025-12-12,lpg,2050,NOC historical seed
2025-12-12,petrol,217,NOC historical seed
2025-12-13,diesel,225,NOC historical seed
2025-12-13,kerosene,205,NOC historical seed
2025-12-13,lpg,2050,NOC historical seed
2025-12-13,petrol,217,NOC historical seed
2025-12-14,diesel,225,NOC historical seed
2025-12-14,kerosene,205,NOC historical seed
2025-12-14,lpg,2050,NOC historical seed
2025-12-14,petrol,217,NOC historical seed
2025-12-15,diesel,225,NOC historical seed
2025-12-15,kerosene,205,NOC historical seed
2025-12-15,lpg,2050,NOC historical seed
2025-12-15,petrol,217,NOC historical seed
2025-12-16,diesel,225,NOC historical seed
2025-12-16,kerosene,205,NOC historical seed
2025-12-16,lpg,2050,NOC historical seed
2025-12-16,petrol,217,NOC historical seed
2025-12-17,diesel,225,NOC historical seed
2025-12-17,kerosene,205,NOC historical seed
2025-12-17,lpg,2050,NOC historical seed
2025-12-17,petrol,217,NOC historical seed
2025-12-18,diesel,225,NOC historical seed
2025-12-18,kerosene,205,NOC historical seed
2025-12-18,lpg,2050,NOC historical seed
2025-12-18,petrol,217,NOC historical seed
2025-12-19,diesel,225,NOC historical seed
2025-12-19,kerosene,205,NOC historical seed
2025-12-19,lpg,2050,NOC historical seed
2025-12-19,petrol,217,NOC historical seed
2025-12-20,diesel,225,NOC historical seed
2025-12-20,kerosene,205,NOC historical seed
2025-12-20,lpg,2050,NOC historical seed
2025-12-20,petrol,217,NOC historical seed
2025-12-21,diesel,225,NOC historical seed
2025-12-21,kerosene,205,NOC historical seed
2025-12-21,lpg,2050,NOC historical seed
2025-12-21,petrol,217,NOC historical seed
2025-12-22,diesel,225,NOC historical seed
2025-12-22,kerosene,205,NOC historical seed
2025-12-22,lpg,2050,NOC historical seed
2025-12-22,petrol,217,NOC historical seed
2025-12-23,diesel,225,NOC historical seed
2025-12-23,kerosene,205,NOC historical seed
2025-12-23,lpg,2050,NOC historical seed
2025-12-23,petrol,217,NOC historical seed
2025-12-24,diesel,225,NOC historical seed
2025-12-24,kerosene,205,NOC historical seed
2025-12-24,lpg,2050,NOC historical seed
2025-12-24,petrol,217,NOC historical seed
2025-12-25,diesel,225,NOC historical seed
2025-12-25,kerosene,205,NOC historical seed
2025-12-25,lpg,2050,NOC historical seed
2025-12-25,petrol,217,NOC historical seed
2025-12-26,diesel,225,NOC historical seed
2025-12-26,kerosene,205,NOC historical seed
2025-12-26,lpg,2050,NOC historical seed
2025-12-26,petrol,217,NOC historical seed
2025-12-27,diesel,225,NOC historical seed
2025-12-27,kerosene,205,NOC historical seed
2025-12-27,lpg,2050,NOC historical seed
2025-12-27,petrol,217,NOC historical seed
2025-12-28,diesel,225,NOC historical seed
2025-12-28,kerosene,205,NOC historical seed
2025-12-28,lpg,2050,NOC historical seed
2025-12-28,petrol,217,NOC historical seed
2025-12-29,diesel,225,NOC historical seed
2025-12-29,kerosene,205,NOC historical seed
2025-12-29,lpg,2050,NOC historical seed
2025-12-29,petrol,217,NOC historical seed
2025-12-30,diesel,225,NOC historical seed
2025-12-30,kerosene,205,NOC historical seed
2025-12-30,lpg,2050,NOC historical seed
2025-12-30,petrol,217,NOC historical seed
2025-12-31,diesel,225,NOC historical seed
2025-12-31,kerosene,205,NOC historical seed
2025-12-31,lpg,2050,NOC historical seed
2025-12-31,petrol,217,NOC historical seed
2026-01-01,diesel,225,NOC historical seed
2026-01-01,kerosene,225,NOC historical seed
2026-01-01,lpg,2160,NOC historical seed
2026-01-01,petrol,217,NOC historical seed
2026-01-02,diesel,225,NOC historical seed
2026-01-02,kerosene,225,NOC historical seed
2026-01-02,lpg,2160,NOC historical seed
2026-01-02,petrol,217,NOC historical seed
2026-01-03,diesel,225,NOC historical seed
2026-01-03,kerosene,225,NOC historical seed
2026-01-03,lpg,2160,NOC historical seed
2026-01-03,petrol,217,NOC historical seed
2026-01-04,diesel,225,NOC historical seed
2026-01-04,kerosene,225,NOC historical seed
2026-01-04,lpg,2160,NOC historical seed
2026-01-04,petrol,217,NOC historical seed
2026-01-05,diesel,225,NOC historical seed
2026-01-05,kerosene,225,NOC historical seed
2026-01-05,lpg,2160,NOC historical seed
2026-01-05,petrol,217,NOC historical seed
2026-01-06,diesel,225,NOC historical seed
2026-01-06,kerosene,225,NOC historical seed
2026-01-06,lpg,2160,NOC historical seed
2026-01-06,petrol,217,NOC historical seed
2026-01-07,diesel,225,NOC historical seed
2026-01-07,kerosene,225,NOC historical seed
2026-01-07,lpg,2160,NOC historical seed
2026-01-07,petrol,217,NOC historical seed
2026-01-08,diesel,225,NOC historical seed
2026-01-08,kerosene,225,NOC historical seed
2026-01-08,lpg,2160,NOC historical seed
2026-01-08,petrol,217,NOC historical seed
2026-01-09,diesel,225,NOC historical seed
2026-01-09,kerosene,225,NOC historical seed
2026-01-09,lpg,2160,NOC historical seed
2026-01-09,petrol,217,NOC historical seed
2026-01-10,diesel,225,NOC historical seed
2026-01-10,kerosene,225,NOC historical seed
2026-01-10,lpg,2160,NOC historical seed
2026-01-10,petrol,217,NOC historical seed
2026-01-11,diesel,225,NOC historical seed
2026-01-11,kerosene,225,NOC historical seed
2026-01-11,lpg,2160,NOC historical seed
2026-01-11,petrol,217,NOC historical seed
2026-01-12,diesel,225,NOC historical seed
2026-01-12,kerosene,225,NOC historical seed
2026-01-12,lpg,2160,NOC historical seed
2026-01-12,petrol,217,NOC historical seed
2026-01-13,diesel,225,NOC historical seed
2026-01-13,kerosene,225,NOC historical seed
2026-01-13,lpg,2160,NOC historical seed
2026-01-13,petrol,217,NOC historical seed
2026-01-14,diesel,225,NOC historical seed
2026-01-14,kerosene,225,NOC historical seed
2026-01-14,lpg,2160,NOC historical seed
2026-01-14,petrol,217,NOC historical seed
2026-01-15,diesel,225,NOC historical seed
2026-01-15,kerosene,225,NOC historical seed
2026-01-15,lpg,2160,NOC historical seed
2026-01-15,petrol,217,NOC historical seed
2026-01-16,diesel,225,NOC historical seed
2026-01-16,kerosene,225,NOC historical seed
2026-01-16,lpg,2160,NOC historical seed
2026-01-16,petrol,217,NOC historical seed
2026-01-17,diesel,225,NOC historical seed
2026-01-17,kerosene,225,NOC historical seed
2026-01-17,lpg,2160,NOC historical seed
2026-01-17,petrol,217,NOC historical seed
2026-01-18,diesel,225,NOC historical seed
2026-01-18,kerosene,225,NOC historical seed
2026-01-18,lpg,2160,NOC historical seed
2026-01-18,petrol,217,NOC historical seed
2026-01-19,diesel,225,NOC historical seed
2026-01-19,kerosene,225,NOC historical seed
2026-01-19,lpg,2160,NOC historical seed
2026-01-19,petrol,217,NOC historical seed
2026-01-20,diesel,225,NOC historical seed
2026-01-20,kerosene,225,NOC historical seed
2026-01-20,lpg,2160,NOC historical seed
2026-01-20,petrol,217,NOC historical seed
2026-01-21,diesel,225,NOC historical seed
2026-01-21,kerosene,225,NOC historical seed
2026-01-21,lpg,2160,NOC historical seed
2026-01-21,petrol,217,NOC historical seed
2026-01-22,diesel,225,NOC historical seed
2026-01-22,kerosene,225,NOC historical seed
2026-01-22,lpg,2160,NOC historical seed
2026-01-22,petrol,217,NOC historical seed
2026-01-23,diesel,225,NOC historical seed
2026-01-23,kerosene,225,NOC historical seed
2026-01-23,lpg,2160,NOC historical seed
2026-01-23,petrol,217,NOC historical seed
2026-01-24,diesel,225,NOC historical seed
2026-01-24,kerosene,225,NOC historical seed
2026-01-24,lpg,2160,NOC historical seed
2026-01-24,petrol,217,NOC historical seed
2026-01-25,diesel,225,NOC historical seed
2026-01-25,kerosene,225,NOC historical seed
2026-01-25,lpg,2160,NOC historical seed
2026-01-25,petrol,217,NOC historical seed
2026-01-26,diesel,225,NOC historical seed
2026-01-26,kerosene,225,NOC historical seed
2026-01-26,lpg,2160,NOC historical seed
2026-01-26,petrol,217,NOC historical seed
2026-01-27,diesel,225,NOC historical seed
2026-01-27,kerosene,225,NOC historical seed
2026-01-27,lpg,2160,NOC historical seed
2026-01-27,petrol,217,NOC historical seed
2026-01-28,diesel,225,NOC historical seed
2026-01-28,kerosene,225,NOC historical seed
2026-01-28,lpg,2160,NOC historical seed
2026-01-28,petrol,217,NOC historical seed
2026-01-29,diesel,225,NOC historical seed
2026-01-29,kerosene,225,NOC historical seed
2026-01-29,lpg,2160,NOC historical seed
2026-01-29,petrol,217,NOC historical seed
2026-01-30,diesel,225,NOC historical seed
2026-01-30,kerosene,225,NOC historical seed
2026-01-30,lpg,2160,NOC historical seed
2026-01-30,petrol,217,NOC historical seed
2026-01-31,diesel,225,NOC historical seed
2026-01-31,kerosene,225,NOC historical seed
2026-01-31,lpg,2160,NOC historical seed
2026-01-31,petrol,217,NOC historical seed
2026-02-01,diesel,225,NOC historical seed
2026-02-01,kerosene,225,NOC historical seed
2026-02-01,lpg,2160,NOC historical seed
2026-02-01,petrol,217,NOC historical seed
2026-02-02,diesel,225,NOC historical seed
2026-02-02,kerosene,225,NOC historical seed
2026-02-02,lpg,2160,NOC historical seed
2026-02-02,petrol,217,NOC historical seed
2026-02-03,diesel,225,NOC historical seed
2026-02-03,kerosene,225,NOC historical seed
2026-02-03,lpg,2160,NOC historical seed
2026-02-03,petrol,217,NOC historical seed
2026-02-04,diesel,225,NOC historical seed
2026-02-04,kerosene,225,NOC historical seed
2026-02-04,lpg,2160,NOC historical seed
2026-02-04,petrol,217,NOC historical seed
2026-02-05,diesel,225,NOC historical seed
2026-02-05,kerosene,225,NOC historical seed
2026-02-05,lpg,2160,NOC historical seed
2026-02-05,petrol,217,NOC historical seed
2026-02-06,diesel,225,NOC historical seed
2026-02-06,kerosene,225,NOC historical seed
2026-02-06,lpg,2160,NOC historical seed
2026-02-06,petrol,217,NOC historical seed
2026-02-07,diesel,225,NOC historical seed
2026-02-07,kerosene,225,NOC historical seed
2026-02-07,lpg,2160,NOC historical seed
2026-02-07,petrol,217,NOC historical seed
2026-02-08,diesel,225,NOC historical seed
2026-02-08,kerosene,225,NOC historical seed
2026-02-08,lpg,2160,NOC historical seed
2026-02-08,petrol,217,NOC historical seed
2026-02-09,diesel,225,NOC historical seed
2026-02-09,kerosene,225,NOC historical seed
2026-02-09,lpg,2160,NOC historical seed
2026-02-09,petrol,217,NOC historical seed
2026-02-10,diesel,225,NOC historical seed
2026-02-10,kerosene,225,NOC historical seed
2026-02-10,lpg,2160,NOC historical seed
2026-02-10,petrol,217,NOC historical seed
2026-02-11,diesel,225,NOC historical seed
2026-02-11,kerosene,225,NOC historical seed
2026-02-11,lpg,2160,NOC historical seed
2026-02-11,petrol,217,NOC historical seed
2026-02-12,diesel,225,NOC historical seed
2026-02-12,kerosene,225,NOC historical seed
2026-02-12,lpg,2160,NOC historical seed
2026-02-12,petrol,217,NOC historical seed
2026-02-13,diesel,225,NOC historical seed
2026-02-13,kerosene,225,NOC historical seed
2026-02-13,lpg,2160,NOC historical seed
2026-02-13,petrol,217,NOC historical seed
2026-02-14,diesel,225,NOC historical seed
2026-02-14,kerosene,225,NOC historical seed
2026-02-14,lpg,2160,NOC historical seed
2026-02-14,petrol,217,NOC historical seed
2026-02-15,diesel,225,NOC historical seed
2026-02-15,kerosene,225,NOC historical seed
2026-02-15,lpg,2160,NOC historical seed
2026-02-15,petrol,217,NOC historical seed
2026-02-16,diesel,225,NOC historical seed
2026-02-16,kerosene,225,NOC historical seed
2026-02-16,lpg,2160,NOC historical seed
2026-02-16,petrol,217,NOC historical seed
2026-02-17,diesel,225,NOC historical seed
2026-02-17,kerosene,225,NOC historical seed
2026-02-17,lpg,2160,NOC historical seed
2026-02-17,petrol,217,NOC historical seed
2026-02-18,diesel,225,NOC historical seed
2026-02-18,kerosene,225,NOC historical seed
2026-02-18,lpg,2160,NOC historical seed
2026-02-18,petrol,217,NOC historical seed
2026-02-19,diesel,225,NOC historical seed
2026-02-19,kerosene,225,NOC historical seed
2026-02-19,lpg,2160,NOC historical seed
2026-02-19,petrol,217,NOC historical seed
2026-02-20,diesel,225,NOC historical seed
2026-02-20,kerosene,225,NOC historical seed
2026-02-20,lpg,2160,NOC historical seed
2026-02-20,petrol,217,NOC historical seed
2026-02-21,diesel,225,NOC historical seed
2026-02-21,kerosene,225,NOC historical seed
2026-02-21,lpg,2160,NOC historical seed
2026-02-21,petrol,217,NOC historical seed
2026-02-22,diesel,225,NOC historical seed
2026-02-22,kerosene,225,NOC historical seed
2026-02-22,lpg,2160,NOC historical seed
2026-02-22,petrol,217,NOC historical seed
2026-02-23,diesel,225,NOC historical seed
2026-02-23,kerosene,225,NOC historical seed
2026-02-23,lpg,2160,NOC historical seed
2026-02-23,petrol,217,NOC historical seed
2026-02-24,diesel,225,NOC historical seed
2026-02-24,kerosene,225,NOC historical seed
2026-02-24,lpg,2160,NOC historical seed
2026-02-24,petrol,217,NOC historical seed
2026-02-25,diesel,225,NOC historical seed
2026-02-25,kerosene,225,NOC historical seed
2026-02-25,lpg,2160,NOC historical seed
2026-02-25,petrol,217,NOC historical seed
2026-02-26,diesel,225,NOC historical seed
2026-02-26,kerosene,225,NOC historical seed
2026-02-26,lpg,2160,NOC historical seed
2026-02-26,petrol,217,NOC historical seed
2026-02-27,diesel,225,NOC historical seed
2026-02-27,kerosene,225,NOC historical seed
2026-02-27,lpg,2160,NOC historical seed
2026-02-27,petrol,217,NOC historical seed
2026-02-28,diesel,225,NOC historical seed
2026-02-28,kerosene,225,NOC historical seed
2026-02-28,lpg,2160,NOC historical seed
2026-02-28,petrol,217,NOC historical seed
2026-03-01,diesel,225,NOC historical seed
2026-03-01,kerosene,225,NOC historical seed
2026-03-01,lpg,2160,NOC historical seed
2026-03-01,petrol,217,NOC historical seed
2026-03-02,diesel,225,NOC historical seed
2026-03-02,kerosene,225,NOC historical seed
2026-03-02,lpg,2160,NOC historical seed
2026-03-02,petrol,217,NOC historical seed
2026-03-03,diesel,225,NOC historical seed
2026-03-03,kerosene,225,NOC historical seed
2026-03-03,lpg,2160,NOC historical seed
2026-03-03,petrol,217,NOC historical seed
2026-03-04,diesel,225,NOC historical seed
2026-03-04,kerosene,225,NOC historical seed
2026-03-04,lpg,2160,NOC historical seed
2026-03-04,petrol,217,NOC historical seed
2026-03-05,diesel,225,NOC historical seed
2026-03-05,kerosene,225,NOC historical seed
2026-03-05,lpg,2160,NOC historical seed
2026-03-05,petrol,217,NOC historical seed
2026-03-06,diesel,225,NOC historical seed
2026-03-06,kerosene,225,NOC historical seed
2026-03-06,lpg,2160,NOC historical seed
2026-03-06,petrol,217,NOC historical seed
2026-03-07,diesel,225,NOC historical seed
2026-03-07,kerosene,225,NOC historical seed
2026-03-07,lpg,2160,NOC historical seed
2026-03-07,petrol,217,NOC historical seed
2026-03-08,diesel,225,NOC historical seed
2026-03-08,kerosene,225,NOC historical seed
2026-03-08,lpg,2160,NOC historical seed
2026-03-08,petrol,217,NOC historical seed
2026-03-09,diesel,225,NOC historical seed
2026-03-09,kerosene,225,NOC historical seed
2026-03-09,lpg,2160,NOC historical seed
2026-03-09,petrol,217,NOC historical seed
2026-03-10,diesel,225,NOC historical seed
2026-03-10,kerosene,225,NOC historical seed
2026-03-10,lpg,2160,NOC historical seed
2026-03-10,petrol,217,NOC historical seed
2026-03-11,diesel,225,NOC historical seed
2026-03-11,kerosene,225,NOC historical seed
2026-03-11,lpg,2160,NOC historical seed
2026-03-11,petrol,217,NOC historical seed
2026-03-12,diesel,225,NOC historical seed
2026-03-12,kerosene,225,NOC historical seed
2026-03-12,lpg,2160,NOC historical seed
2026-03-12,petrol,217,NOC historical seed
2026-03-13,diesel,225,NOC historical seed
2026-03-13,kerosene,225,NOC historical seed
2026-03-13,lpg,2160,NOC historical seed
2026-03-13,petrol,217,NOC historical seed
2026-03-14,diesel,225,NOC historical seed
2026-03-14,kerosene,225,NOC historical seed
2026-03-14,lpg,2160,NOC historical seed
2026-03-14,petrol,217,NOC historical seed
2026-03-15,diesel,225,NOC historical seed
2026-03-15,kerosene,225,NOC historical seed
2026-03-15,lpg,2160,NOC historical seed
2026-03-15,petrol,217,NOC historical seed
2026-03-16,diesel,225,NOC historical seed
2026-03-16,kerosene,225,NOC historical seed
2026-03-16,lpg,2160,NOC historical seed
2026-03-16,petrol,217,NOC historical seed
2026-03-17,diesel,225,NOC historical seed
2026-03-17,kerosene,225,NOC historical seed
2026-03-17,lpg,2160,NOC historical seed
2026-03-17,petrol,217,NOC historical seed
2026-03-18,diesel,225,NOC historical seed
2026-03-18,kerosene,225,NOC historical seed
2026-03-18,lpg,2160,NOC historical seed
2026-03-18,petrol,217,NOC historical seed
2026-03-19,diesel,225,NOC historical seed
2026-03-19,kerosene,225,NOC historical seed
2026-03-19,lpg,2160,NOC historical seed
2026-03-19,petrol,217,NOC historical seed
